element_number, cg_x, cg_y, cg_z, element_state, sensitivity_number, FI_max
2535, 29.0, 89.00000000000001, 5.000000000000001, 1, 0.0012185983124999998, 0
2539, 1.0000000000000002, 91.00000000000001, 5.000000000000001, 1, 0.00015990384625, 0
2540, 3.0, 91.00000000000001, 5.000000000000001, 1, 0.00010617097874999999, 0
2541, 5.0, 91.00000000000001, 5.000000000000001, 1, 0.0001943768, 0
2542, 7.000000000000001, 91.00000000000001, 5.000000000000001, 1, 0.0007122997875, 0
2553, 29.0, 91.00000000000001, 5.000000000000001, 1, 0.00092811575, 0
2557, 1.0000000000000002, 93.0, 5.000000000000001, 1, 3.933364375e-05, 0
2558, 3.0, 93.0, 5.000000000000001, 1, 4.8966122500000004e-05, 0
2559, 5.0, 93.0, 5.000000000000001, 1, 0.000127032615, 0
2560, 7.000000000000001, 93.0, 5.000000000000001, 1, 0.000561491995, 0
2571, 29.0, 93.0, 5.000000000000001, 1, 0.0006406284625, 0
2575, 1.0000000000000002, 95.00000000000001, 5.000000000000001, 1, 6.079933000000001e-05, 0
2576, 3.0, 95.00000000000001, 5.000000000000001, 1, 4.1483801250000006e-05, 0
2577, 5.0, 95.00000000000001, 5.000000000000001, 1, 0.00011443174875, 0
2578, 7.000000000000001, 95.00000000000001, 5.000000000000001, 1, 0.00041071825125, 0
2589, 29.0, 95.00000000000001, 5.000000000000001, 1, 0.0005756750712499999, 0
2595, 5.0, 1.0000000000000002, 7.000000000000001, 1, 0.00018980340375, 0
2596, 7.000000000000001, 1.0000000000000002, 7.000000000000001, 1, 0.0004155795125, 0
2597, 9.0, 1.0000000000000002, 7.000000000000001, 1, 0.0006435242875, 0
2598, 11.000000000000002, 1.0000000000000002, 7.000000000000001, 1, 0.000813051625, 0
2599, 13.0, 1.0000000000000002, 7.000000000000001, 1, 0.0008942010500000001, 0
2600, 15.0, 1.0000000000000002, 7.000000000000001, 1, 0.000885376875, 0
2601, 17.000000000000004, 1.0000000000000002, 7.000000000000001, 1, 0.0008236341375000001, 0
2602, 19.000000000000004, 1.0000000000000002, 7.000000000000001, 1, 0.0007446200000000001, 0
2603, 21.000000000000004, 1.0000000000000002, 7.000000000000001, 1, 0.0006567918625000001, 0
2604, 23.0, 1.0000000000000002, 7.000000000000001, 1, 0.0005419180624999999, 0
2605, 25.000000000000004, 1.0000000000000002, 7.000000000000001, 1, 0.0003854505625, 0
2606, 26.999999999999996, 1.0000000000000002, 7.000000000000001, 1, 0.000230885325, 0
2607, 29.0, 1.0000000000000002, 7.000000000000001, 1, 0.00012448748125, 0
2608, 31.000000000000004, 1.0000000000000002, 7.000000000000001, 1, 7.1233985e-05, 0
2609, 33.0, 1.0000000000000002, 7.000000000000001, 1, 3.9275695e-05, 0
2610, 35.00000000000001, 1.0000000000000002, 7.000000000000001, 1, 1.805122325e-05, 0
2613, 5.0, 3.0000000000000004, 7.000000000000001, 1, 0.00035650792500000004, 0
2614, 7.000000000000001, 3.0000000000000004, 7.000000000000001, 1, 0.0002384222125, 0
2615, 9.0, 3.0000000000000004, 7.000000000000001, 1, 0.00047743533749999996, 0
2616, 11.000000000000002, 3.0000000000000004, 7.000000000000001, 1, 0.000474511875, 0
2617, 13.0, 3.0000000000000004, 7.000000000000001, 1, 0.0003741299375, 0
2618, 15.0, 3.0000000000000004, 7.000000000000001, 1, 0.00036008887499999997, 0
2619, 17.000000000000004, 3.0000000000000004, 7.000000000000001, 1, 0.00036128401249999997, 0
